product,price,discount_price,discount_percentage,brand,seller,rating_stars,rating_quantity,shipping,installments,Delivered_by_platform,picture,url,price_new,discount_price_new,discount_percentage_new,rating_stars_new,rating_quantity_new
Smart Tv Quint 32 Pulgadas Qt3-32gtv2024 Google Tv Lh,331.999,230.482,30% OFF,QUINT,Por Distrito Blanco ,4.7,(757),Llega gratis mañana,en 6 cuotas de $52.745,True,https://http2.mlstatic.com/D_Q_NP_2X_947342-MLA84082844508_052025-AB.webp,https://www.mercadolibre.com.ar/smart-tv-quint-32-pulgadas-qt3-32gtv2024-google-tv-lh/p/MLA45170216?pdp_filters=item_id%3AMLA1990906282#polycard_client=offers&wid=MLA1990906282&sid=offers&deal_print_id=9aa6ec1a-165a-4c2d-912d-946d42091b9c&tracking_id=74dde728-10ad-49ee-a7cf-984fbe58bad4,331999.0,230482.0,30,4.7,757
Calefactor Exterior Liliana Radiante Ccp2200 Fibra Carbono,269.999,156.499,42% OFF,LILIANA,Por Distrito Blanco ,4.6,(163),Llega gratis mañana,en 6 cuotas de $35.814,True,https://http2.mlstatic.com/D_Q_NP_2X_808760-MLU74975969033_032024-AB.webp,https://www.mercadolibre.com.ar/calefactor-exterior-liliana-radiante-ccp2200-fibra-carbono/p/MLA19744491?pdp_filters=item_id%3AMLA1412818008#polycard_client=offers&wid=MLA1412818008&sid=offers&deal_print_id=9aa6ec1a-165a-4c2d-912d-946d42091b9c&tracking_id=74dde728-10ad-49ee-a7cf-984fbe58bad4,269999.0,156499.0,42,4.6,163
Colchón 2 Plazas Cannon Compac Alta Densidad Extra Firme 140cm X 190cm X 25cm,874.750,482.561,44% OFF,CANNON,Por Distrito Blanco ,4.8,(5583),Envío gratis,Mismo precio en 12 cuotas de $40.213,False,https://http2.mlstatic.com/D_Q_NP_2X_849039-MLA80431111262_112024-AB.webp,https://www.mercadolibre.com.ar/colchon-2-plazas-cannon-compac-alta-densidad-extra-firme-140cm-x-190cm-x-25cm/p/MLA18621341?pdp_filters=item_id%3AMLA1450869259#polycard_client=offers&wid=MLA1450869259&sid=offers&deal_print_id=9aa6ec1a-165a-4c2d-912d-946d42091b9c&tracking_id=74dde728-10ad-49ee-a7cf-984fbe58bad4,874750.0,482561.0,44,4.8,5583
Griferia Extensible Para Cocina Mesada Canilla Monocomando Flexible Chef Cromado,89.999,56.243,37% OFF,FEMMTO,Por FIKA ,4.5,(2565),Llega gratis mañana,en 6 cuotas de $12.871,True,https://http2.mlstatic.com/D_Q_NP_2X_756345-MLU77196272582_072024-AB.webp,https://www.mercadolibre.com.ar/griferia-extensible-para-cocina-mesada-canilla-monocomando-flexible-chef-cromado/p/MLA28706601?pdp_filters=item_id%3AMLA1592754566#polycard_client=offers&wid=MLA1592754566&sid=offers&deal_print_id=9aa6ec1a-165a-4c2d-912d-946d42091b9c&tracking_id=74dde728-10ad-49ee-a7cf-984fbe58bad4,89999.0,56243.0,37,4.5,2565
Calefactor Tiro Balanceado Volcan 42316v 2000kcal Color Gris Oscuro,254.999,223.499,12% OFF,VOLCAN,Por TIO MUSA ,4.8,(896),Llega gratis mañana,en 6 cuotas de $51.147,False,https://http2.mlstatic.com/D_Q_NP_2X_783363-MLA84477127189_052025-AB.webp,https://www.mercadolibre.com.ar/calefactor-tiro-balanceado-volcan-42316v-2000kcal-color-gris-oscuro/p/MLA22629138?pdp_filters=item_id%3AMLA1366430749#polycard_client=offers&wid=MLA1366430749&sid=offers&deal_print_id=9aa6ec1a-165a-4c2d-912d-946d42091b9c&tracking_id=74dde728-10ad-49ee-a7cf-984fbe58bad4,254999.0,223499.0,12,4.8,896
Elevador De Tensión Automático 16kva Eleva Baja 110v - 265v,792.430,693.088,12% OFF,PAMPA HERRAMIENTAS,Por Pampa Hogar ,4.7,(281),Envío gratis,en 6 cuotas de $158.613,False,https://http2.mlstatic.com/D_Q_NP_2X_907562-MLA51075936809_082022-AB.webp,https://articulo.mercadolibre.com.ar/MLA-763468057-elevador-de-tension-automatico-16kva-eleva-baja-110v-265v-_JM#polycard_client=offers&deal_print_id=13b99736-6e66-4f6f-85e9-54a9e2d493b8&tracking_id=a065554b-334e-4eaf-921c-104cba3e8678,792430.0,693088.0,12,4.7,281
Calefactor Liliana De Pie/pared Exterior Color Negro,135.999,122.936,9% OFF,LILIANA,Por Pampa Hogar ,4.6,(529),Llega gratis mañana,en 6 cuotas de $28.133,False,https://http2.mlstatic.com/D_Q_NP_2X_976419-MLA74110496410_012024-AB.webp,https://www.mercadolibre.com.ar/calefactor-liliana-de-piepared-exterior-color-negro/p/MLA19590201?pdp_filters=item_id%3AMLA2148987590#polycard_client=offers&wid=MLA2148987590&sid=offers&deal_print_id=13b99736-6e66-4f6f-85e9-54a9e2d493b8&tracking_id=a065554b-334e-4eaf-921c-104cba3e8678,135999.0,122936.0,9,4.6,529
Tensiometro Digital Brazo Medidor Presion Arterial Enfermeria Automatico Femmto,81.999,36.999,54% OFF,FEMMTO,Por Femmto Healthcare ,4.7,(3184),Llega gratis mañana,en 6 cuotas de $8.467,True,https://http2.mlstatic.com/D_Q_NP_2X_822403-MLA84126054546_052025-AB.webp,https://www.mercadolibre.com.ar/tensiometro-digital-brazo-medidor-presion-arterial-enfermeria-automatico-femmto/p/MLA19441502?pdp_filters=item_id%3AMLA1469029605#polycard_client=offers&wid=MLA1469029605&sid=offers&deal_print_id=13b99736-6e66-4f6f-85e9-54a9e2d493b8&tracking_id=a065554b-334e-4eaf-921c-104cba3e8678,81999.0,36999.0,54,4.7,3184
Celular Motorola Moto G05 64/4gb Ram + Accesorio De Regalo,229.999,149.999,34% OFF,MOTOROLA,Por ALCLICK ,4.7,(30),Llega gratis mañana,en 6 cuotas de $34.327,False,https://http2.mlstatic.com/D_Q_NP_2X_718855-MLA82913169703_032025-AB.webp,https://articulo.mercadolibre.com.ar/MLA-2025469504-celular-motorola-moto-g05-644gb-ram-accesorio-de-regalo-_JM#polycard_client=offers&deal_print_id=13b99736-6e66-4f6f-85e9-54a9e2d493b8&tracking_id=a065554b-334e-4eaf-921c-104cba3e8678,229999.0,149999.0,34,4.7,30
Soldadora Inverter Kommberg Kb-xs180 Mma 140a Azul/negro,147.800,106.416,28% OFF,KOMMBERG,Por EKKON EXPERTOS ,4.7,(236),Llega gratis mañana,en 6 cuotas de $24.353,False,https://http2.mlstatic.com/D_Q_NP_2X_647865-MLA86096306192_062025-AB.webp,https://www.mercadolibre.com.ar/soldadora-inverter-kommberg-kb-xs180-mma-140a-azulnegro/p/MLA17800998?pdp_filters=item_id%3AMLA1903400336#polycard_client=offers&wid=MLA1903400336&sid=offers&deal_print_id=13b99736-6e66-4f6f-85e9-54a9e2d493b8&tracking_id=a065554b-334e-4eaf-921c-104cba3e8678,147800.0,106416.0,28,4.7,236
Leche Descremada Larga Vida Tregar X 12 Unidades,21.987,19.789,10% OFF,TREGAR,Por EKKON EXPERTOS ,4.8,(1168),Llega mañana,en 6 cuotas de $4.528,False,https://http2.mlstatic.com/D_Q_NP_2X_818712-MLA83386904220_042025-AB.webp,https://www.mercadolibre.com.ar/leche-descremada-larga-vida-tregar-x-12-unidades/p/MLA27864781?pdp_filters=item_id%3AMLA1550210076#polycard_client=offers&wid=MLA1550210076&sid=offers&deal_print_id=13b99736-6e66-4f6f-85e9-54a9e2d493b8&tracking_id=a065554b-334e-4eaf-921c-104cba3e8678,21987.0,19789.0,10,4.8,1168
Notebook Lenovo V15 G4 Abp Ryzen 7 7730u 16gb De Ram Ddr4 1tb Ssd Pcie Nvme 1920 Px X 1080 Px Full Hd Amd Radeon Graphics Windows 11 Home Color Gris Hierro,1.993.499,1.241.699,37% OFF,LENOVO,Por ESPACIO ELECTRONICA ,4.6,(273),Llega gratis mañana,Mismo precio en 12 cuotas de $103.474,False,https://http2.mlstatic.com/D_Q_NP_2X_857432-MLU79110097096_092024-AB.webp,https://www.mercadolibre.com.ar/notebook-lenovo-v15-g4-abp-ryzen-7-7730u-16gb-de-ram-ddr4-1tb-ssd-pcie-nvme-1920-px-x-1080-px-full-hd-amd-radeon-graphics-windows-11-home-color-gris-hierro/p/MLA44369097?pdp_filters=item_id%3AMLA1970551792#polycard_client=offers&wid=MLA1970551792&sid=offers&deal_print_id=13b99736-6e66-4f6f-85e9-54a9e2d493b8&tracking_id=a065554b-334e-4eaf-921c-104cba3e8678,1993499.0,1241699.0,37,4.6,273
Calefactor Longvie Eléctrico De 2.000 W Turbo Aluminum Ee2k Color Grafito,184.999,137.999,25% OFF,LONGVIE,Por NOVOGAR ,4.6,(658),Envío gratis,en 6 cuotas de $31.581,False,https://http2.mlstatic.com/D_Q_NP_2X_999256-MLA84855179319_052025-AB.webp,https://www.mercadolibre.com.ar/calefactor-longvie-electrico-de-2000-w-turbo-aluminum-ee2k-color-grafito/p/MLA20017592?pdp_filters=item_id%3AMLA1281679151#polycard_client=offers&wid=MLA1281679151&sid=offers&deal_print_id=13b99736-6e66-4f6f-85e9-54a9e2d493b8&tracking_id=a065554b-334e-4eaf-921c-104cba3e8678,184999.0,137999.0,25,4.6,658
Joystick Ps5 Inalámbrico Sony Playstation Dualsense Cfi-zct1w White/black,164.999,119.999,27% OFF,PLAYSTATION,Por Sony ,4.9,(9373),Llega gratis mañana,en 6 cuotas de $27.461,True,https://http2.mlstatic.com/D_Q_NP_2X_618513-MLA84846600077_052025-AB.webp,https://www.mercadolibre.com.ar/joystick-ps5-inalambrico-sony-playstation-dualsense-cfi-zct1w-whiteblack/p/MLA16212928?pdp_filters=item_id%3AMLA926021526#polycard_client=offers&wid=MLA926021526&sid=offers&deal_print_id=13b99736-6e66-4f6f-85e9-54a9e2d493b8&tracking_id=a065554b-334e-4eaf-921c-104cba3e8678,164999.0,119999.0,27,4.9,9373
"Notebook Acer Aspire 3 Ryzen 5 7430u 16gb Ram 512gb Sdd Pantalla 15,6'' Pulgadas Windows 11",779.999,699.899,10% OFF,ACER,Por Sony ,4.3,(6),Llega gratis mañana,en 6 cuotas de $160.171,False,https://http2.mlstatic.com/D_Q_NP_2X_676067-MLA85702002841_062025-AB.webp,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=SRuQ0%2B7xXiqIzZAKA%2FM8mKc%2FuSZMNG8WLukfB7BTjCQH4KphCpCvMauVLNFchovHVK9a1z73UBHnHPcMGlc2h%2FgiaK%2FSVsfkAy8yql6f32Oe7weWuGn7DwjA83Ivq1FNDa7CgrCGrO8ooOa520UunCZLnG0OCLb%2By9KEhWC4HOGqBMp2p7mNoGTJvJfPncvbqgpCvD0DkdncCYVh48IUyDaRFDc8mn4tpNpVb3tsN3%2BdubNQIvjRRzGxmj2SWM0GG6m97Cv%2BRqYco4fT%2Fe3IOmahjuOCKwFsDatBlBuyEbkEXVF48zl1JvlveNf%2BHwnc4%2BX8P%2BdVfaxn9LQfjeNEGhfjlmCaSrI7KfK4H34gu0KKCpvz4QtdxF%2FEhBosmOD35ziOw9jLk97H4K8NuWZAsZDxTcmyG226BsgPtlYGIhLSRYscIriDRwhGLl5JV%2F47Ij2FKuw97IltCbasyvdob8FpnO1XBbO3tcvgVTwqVMy5ObG9VkASKtBo%2FMUyxb7Jl%2FfrXQZMUE1sHIXcpzHDz%2FhImYt5A6klRn3bKbuDUw%3D%3D&url=https%3A%2F%2Fwww.mercadolibre.com.ar%2Fnotebook-acer-aspire-3-ryzen-5-7430u-16gb-ram-512gb-sdd-pantalla-156-pulgadas-windows-11%2Fp%2FMLA49219814%23wid%3DMLA2078706958%26sid%3Doffers%26searchVariation%3DMLA49219814%26position%3D10%26search_layout%3Dgrid%26deal_print_id%3D13b99736-6e66-4f6f-85e9-54a9e2d493b8%26tracking_id%3Da065554b-334e-4eaf-921c-104cba3e8678&lm=970754498#polycard_client=offers&deal_print_id=13b99736-6e66-4f6f-85e9-54a9e2d493b8&tracking_id=a065554b-334e-4eaf-921c-104cba3e8678&wid=MLA2078706958&sid=offers,779999.0,699899.0,10,4.3,6
Tensiómetro Digital Brazo Medidor Presión Auto Magesa Color Blanco Ye660b,45.000,34.200,24% OFF,MAGESA,Por Melfit ,4.7,(1638),Llega gratis mañana,Cuota promocionada en 6 cuotas de $6.464,False,https://http2.mlstatic.com/D_Q_NP_2X_884659-MLA83790480911_042025-AB.webp,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=s1lFSFJxIK3AJWyJc0tHyx8Sp83K7dhui3EG6Tn4pcYDeWzp7jphXwL9wfPkga0oOppq2UzkDaY7dEhwBSVS9pQ9niLvkb66tOpwUislp4GlpcCe7cVQYCDzIKaa8egiaQUFdZkaYKyImathdMXH9rvCLiAmml5g%2BNQHI%2BOGFxwLdc6LIgprGUCPAf6iNAwUCimQWTYldsaYqRO6316lC7A14RsoxHMNxTFB4HV8kE7OtAkAvfn%2BRlx%2F%2B22CXBHTg8%2BjZdAKchy0f1FN51CLDeigrasjMpxuQBZKviQ3U%2Fbn%2FhKe%2BSmlNAeTOSq39EzbTpFSnIB4bG2qXyGaeSQ92L17bPhtJ1iL%2FGJoO1%2FmcMMHE85nK7OQ1PB%2BKdI3Qec29Xj0DIKFUrS%2FzSrtdhX%2B74RMBUOz6z02F%2Bo1llG6tDCbfTN3mSODAxHiQoGgBiE6hTA%2BFyZJrEc%2FZ6QRoToKY1Zbzthp7VOL%2F7Lg9Rj16u873e1bSsB5dBBzlhWHJfRUfPl4OOnfcI9H5%2FEcxfIi2YyveHrqYJedivFgoZTy7Q%3D%3D&url=https%3A%2F%2Fwww.mercadolibre.com.ar%2Ftensiometro-digital-brazo-medidor-presion-auto-magesa-color-blanco-ye660b%2Fp%2FMLA39435471%23wid%3DMLA1968549162%26sid%3Doffers%26searchVariation%3DMLA39435471%26position%3D11%26search_layout%3Dgrid%26deal_print_id%3D13b99736-6e66-4f6f-85e9-54a9e2d493b8%26tracking_id%3Da065554b-334e-4eaf-921c-104cba3e8678&lm=537398800#polycard_client=offers&deal_print_id=13b99736-6e66-4f6f-85e9-54a9e2d493b8&tracking_id=a065554b-334e-4eaf-921c-104cba3e8678&wid=MLA1968549162&sid=offers,45000.0,34200.0,24,4.7,1638
Celular Zte Blade A75 5g Diamond Black,324.999,324.999,0,ZTE,Por ProntoTec ,4.6,(99),Llega gratis mañana,en 6 cuotas de $74.376,False,https://http2.mlstatic.com/D_Q_NP_2X_824746-MLA83778172190_042025-AB.webp,https://click1.mercadolibre.com.ar/mclics/clicks/external/MLA/count?a=l2DS8MpNeADpj7xQ%2BWcQHnIEteTWkahKryJnXmGvoJA93rPVH1PCOU%2BQUbawoAp3loEdXRNZqapf1LF3xuyMZVBwK7L1MGrd0VZFco3sawWEGj2hPsXdeSoCgiqDV8W0zlddgsmZ17qy4IZsy13CpJySZNV0Zd2WK2Yz0TRqQSWno%2BOwRiXIUZJiQhANJgRf7LBGLlHyBqY9F5QsA%2FfhRCmpUCgnMpwG2LDcxMWf7uTsI4Pf2NoumCOhasubX4tmXCFi92UfUUeesB%2FuUYGH2NgKQexjQ8A6cg7Pm9wtzaY72e%2B3lj1Dx2gYFeIMpySS2cA95ZeibYfXFK9VCZwDyH7dYuN%2BCsHNIKFW4M4e4b8tsmx3PkeBsHSMvzfVGzagyDof1YQeoQBngCSZJmRff4XhP3FisyhE%2BCrJrdP41ugtzYPwDtsRHsqp479x7mpAxAYmhVzylHsb8rfzvwDlM8i2dm6CZbAW87Vx0FE2zSlvhLY2r5Se5hWae1m3CsYXOv%2BFABN%2BE5sVPpeARt5XMlEGy7yiXe8%2Fvau3l6T4&url=https%3A%2F%2Fwww.mercadolibre.com.ar%2Fcelular-zte-blade-a75-5g-diamond-black%2Fp%2FMLA41012307%23wid%3DMLA1915638248%26sid%3Doffers%26searchVariation%3DMLA41012307%26position%3D12%26search_layout%3Dgrid%26deal_print_id%3D13b99736-6e66-4f6f-85e9-54a9e2d493b8%26tracking_id%3Da065554b-334e-4eaf-921c-104cba3e8678&lm=1193302843#polycard_client=offers&deal_print_id=13b99736-6e66-4f6f-85e9-54a9e2d493b8&tracking_id=a065554b-334e-4eaf-921c-104cba3e8678&wid=MLA1915638248&sid=offers,324999.0,324999.0,0,4.6,99
Dylan Blue Edt 200 Ml Versace Para Hombre,242.000,145.200,40% OFF,VERSACE,Por Juleriaque ,4.7,(501),Envío gratis,Mismo precio en 9 cuotas de $16.133,False,https://http2.mlstatic.com/D_Q_NP_2X_839869-MLA47583080231_092021-AB.webp,https://www.mercadolibre.com.ar/dylan-blue-edt-200-ml-versace-para-hombre/p/MLA16996582?pdp_filters=item_id%3AMLA1838559848#polycard_client=offers&wid=MLA1838559848&sid=offers&deal_print_id=13b99736-6e66-4f6f-85e9-54a9e2d493b8&tracking_id=a065554b-334e-4eaf-921c-104cba3e8678,242000.0,145200.0,40,4.7,501
Notebook Noblex N14x1010 14.1 Hd Intel Celeron 4gb/128gb Ssd,470.899,369.999,21% OFF,NOBLEX,Por PC CENTER COMPUTERS ,4.6,(460),Llega gratis mañana,Mismo precio en 12 cuotas de $30.833,False,https://http2.mlstatic.com/D_Q_NP_2X_939222-MLU76657843660_062024-AB.webp,https://www.mercadolibre.com.ar/notebook-noblex-n14x1010-141-hd-intel-celeron-4gb128gb-ssd/p/MLA37505961?pdp_filters=item_id%3AMLA1468477267#polycard_client=offers&wid=MLA1468477267&sid=offers&deal_print_id=13b99736-6e66-4f6f-85e9-54a9e2d493b8&tracking_id=a065554b-334e-4eaf-921c-104cba3e8678,470899.0,369999.0,21,4.6,460
Kit Taladro Percutor + Atornillador Dewalt 20v Brushless ,1.257.960,653.271,48% OFF,DEWALT,Por DEWALT ,5.0,(91),Llega gratis mañana,en 6 cuotas de $149.501,False,https://http2.mlstatic.com/D_Q_NP_2X_920334-MLA75719150978_042024-AB.webp,https://articulo.mercadolibre.com.ar/MLA-1744918786-kit-taladro-percutor-atornillador-dewalt-20v-brushless-_JM#polycard_client=offers&deal_print_id=13b99736-6e66-4f6f-85e9-54a9e2d493b8&tracking_id=a065554b-334e-4eaf-921c-104cba3e8678&wid=MLA1744918786&sid=offers,1257960.0,653271.0,48,5.0,91
"Cama Elastica 2,44 Metros Red Grande Niño Adulto Mts Lona Negra Cubreresortes Multicolor",379.999,219.649,42% OFF,SMART TECH,Por Proshop ,4.8,(949),Llega gratis mañana,en 6 cuotas de $50.266,False,https://http2.mlstatic.com/D_Q_NP_2X_794974-MLA84841001997_052025-AB.webp,https://www.mercadolibre.com.ar/cama-elastica-244-metros-red-grande-nino-adulto-mts-lona-negra-cubreresortes-multicolor/p/MLA19469176?pdp_filters=item_id%3AMLA1368259199#polycard_client=offers&wid=MLA1368259199&sid=offers&deal_print_id=13b99736-6e66-4f6f-85e9-54a9e2d493b8&tracking_id=a065554b-334e-4eaf-921c-104cba3e8678,379999.0,219649.0,42,4.8,949
Combo X 2 Camara Ezviz H8c 360 Exterior Wifi Color Sirena,178.000,134.498,24% OFF,EZVIZ,Por NOX TECHNOLOGY ,4.8,(514),Llega gratis mañana,en 6 cuotas de $30.779,True,https://http2.mlstatic.com/D_Q_NP_2X_609437-MLA81856133587_012025-AB.webp,https://articulo.mercadolibre.com.ar/MLA-1382746565-combo-x-2-camara-ezviz-h8c-360-exterior-wifi-color-sirena-_JM#polycard_client=offers&deal_print_id=13b99736-6e66-4f6f-85e9-54a9e2d493b8&tracking_id=a065554b-334e-4eaf-921c-104cba3e8678,178000.0,134498.0,24,4.8,514
Femmto Griferia Praga Plateado Columna Panel De Ducha Con Hidromasaje Jets Acero Duchador Mano,299.999,170.615,43% OFF,FEMMTO,Por FIKA ,4.8,(312),Llega gratis mañana,en 6 cuotas de $39.045,True,https://http2.mlstatic.com/D_Q_NP_2X_773295-MLA81538370442_012025-AB.webp,https://www.mercadolibre.com.ar/femmto-griferia-praga-plateado-columna-panel-de-ducha-con-hidromasaje-jets-acero-duchador-mano/p/MLA24459690?pdp_filters=item_id%3AMLA1546082208#polycard_client=offers&wid=MLA1546082208&sid=offers&deal_print_id=13b99736-6e66-4f6f-85e9-54a9e2d493b8&tracking_id=a065554b-334e-4eaf-921c-104cba3e8678,299999.0,170615.0,43,4.8,312
Calefactor Coppens 5000 Sin Salida Peltre Acero Multigas Color Grafito,236.692,209.999,11% OFF,COPPENS,Por PETENATTI HOGAR ,4.7,(213),Llega gratis mañana,en 6 cuotas de $48.058,True,https://http2.mlstatic.com/D_Q_NP_2X_792548-MLU78137256585_082024-AB.webp,https://www.mercadolibre.com.ar/calefactor-coppens-5000-sin-salida-peltre-acero-multigas-color-grafito/p/MLA26040690?pdp_filters=item_id%3AMLA2049190200#polycard_client=offers&wid=MLA2049190200&sid=offers&deal_print_id=13b99736-6e66-4f6f-85e9-54a9e2d493b8&tracking_id=a065554b-334e-4eaf-921c-104cba3e8678,236692.0,209999.0,11,4.7,213
Smart Tv Quint 55 Pulgadas Qt2-55android Full Hd Android,829.999,730.999,11% OFF,QUINT,Por PETENATTI HOGAR ,4.6,(191),Llega gratis mañana,Mismo precio en 12 cuotas de $60.916,False,https://http2.mlstatic.com/D_Q_NP_2X_600703-MLA84354597885_052025-AB.webp,https://www.mercadolibre.com.ar/smart-tv-quint-55-pulgadas-qt2-55android-full-hd-android/p/MLA35174326?pdp_filters=item_id%3AMLA2089112148#polycard_client=offers&wid=MLA2089112148&sid=offers&deal_print_id=13b99736-6e66-4f6f-85e9-54a9e2d493b8&tracking_id=a065554b-334e-4eaf-921c-104cba3e8678,829999.0,730999.0,11,4.6,191
Remera Termica Manga Larga Gdo Nieve Ski Primera Piel,12.800,9.344,27% OFF,GOL DE ORO,Por PETENATTI HOGAR ,4.1,(2599),Llega mañana,en 6 cuotas de $2.138,False,https://http2.mlstatic.com/D_Q_NP_2X_790414-MLA49446096708_032022-AB.webp,https://articulo.mercadolibre.com.ar/MLA-923756775-remera-termica-manga-larga-gdo-nieve-ski-primera-piel-_JM#polycard_client=offers&deal_print_id=13b99736-6e66-4f6f-85e9-54a9e2d493b8&tracking_id=a065554b-334e-4eaf-921c-104cba3e8678,12800.0,9344.0,27,4.1,2599
Cafetera Dolce Gusto Genio S Nescafé Blanco,284.290,227.432,20% OFF,NESCAFÉ,Por Dolce Gusto ,4.8,(2026),Envío gratis,Mismo precio en 6 cuotas de $37.905,False,https://http2.mlstatic.com/D_Q_NP_2X_847305-MLA74781939167_022024-AB.webp,https://www.mercadolibre.com.ar/cafetera-dolce-gusto-genio-s-nescafe-blanco/p/MLA17444158?pdp_filters=item_id%3AMLA1631916512#polycard_client=offers&wid=MLA1631916512&sid=offers&deal_print_id=13b99736-6e66-4f6f-85e9-54a9e2d493b8&tracking_id=a065554b-334e-4eaf-921c-104cba3e8678,284290.0,227432.0,20,4.8,2026
Tecno Spark 20c Dual Sim 128 Gb Negro 4 Gb Ram,349.999,189.999,45% OFF,TECNO,Por Dolce Gusto ,4.7,(4013),Llega gratis mañana,en 6 cuotas de $43.481,False,https://http2.mlstatic.com/D_Q_NP_2X_991126-MLA80351047808_112024-AB.webp,https://www.mercadolibre.com.ar/tecno-spark-20c-dual-sim-128-gb-negro-4-gb-ram/p/MLA29737505?pdp_filters=item_id%3AMLA1493241315#polycard_client=offers&wid=MLA1493241315&sid=offers&deal_print_id=13b99736-6e66-4f6f-85e9-54a9e2d493b8&tracking_id=a065554b-334e-4eaf-921c-104cba3e8678,349999.0,189999.0,45,4.7,4013
Set Caja Herramientas Juego Llave Tubo Kit 46 Piezas Estuche,22.200,13.467,39% OFF,ALPINA,Por Alpina ,4.4,(3897),Llega mañana,Mismo precio en 3 cuotas de $4.489,True,https://http2.mlstatic.com/D_Q_NP_2X_721736-MLA84932507069_052025-AB.webp,https://articulo.mercadolibre.com.ar/MLA-1400664687-set-caja-herramientas-juego-llave-tubo-kit-46-piezas-estuche-_JM#polycard_client=offers&deal_print_id=13b99736-6e66-4f6f-85e9-54a9e2d493b8&tracking_id=a065554b-334e-4eaf-921c-104cba3e8678,22200.0,13467.0,39,4.4,3897
"Vitroconvector Peabody Pe-vc20ga - Azul, 2000w, Color Azul",159.999,124.799,22% OFF,PEABODY,Por Peabody ,4.9,(16),Llega gratis mañana,Mismo precio en 6 cuotas de $20.799,True,https://http2.mlstatic.com/D_Q_NP_2X_621357-MLA84551704660_052025-AB.webp,https://www.mercadolibre.com.ar/vitroconvector-peabody-pe-vc20ga-azul-2000w-color-azul/p/MLA37650141?pdp_filters=item_id%3AMLA2134310022#polycard_client=offers&wid=MLA2134310022&sid=offers&deal_print_id=13b99736-6e66-4f6f-85e9-54a9e2d493b8&tracking_id=a065554b-334e-4eaf-921c-104cba3e8678,159999.0,124799.0,22,4.9,16
Resma Punax A4 Obra De 500 Hojas De 75g Color Blanco De 5 Unidades Por Pack,45.675,28.775,37% OFF,PUNAX,Por Electroverse ,4.8,(8598),Llega mañana,en 6 cuotas de $6.585,False,https://http2.mlstatic.com/D_Q_NP_2X_717871-MLU79016783290_092024-AB.webp,https://www.mercadolibre.com.ar/resma-punax-a4-obra-de-500-hojas-de-75g-color-blanco-de-5-unidades-por-pack/p/MLA28051638?pdp_filters=item_id%3AMLA1410580357#polycard_client=offers&wid=MLA1410580357&sid=offers&deal_print_id=13b99736-6e66-4f6f-85e9-54a9e2d493b8&tracking_id=a065554b-334e-4eaf-921c-104cba3e8678,45675.0,28775.0,37,4.8,8598
Alfajor Rasta Chocolate Negro Caja X 18un,24.999,16.250,35% OFF,RASTA,Por Open 25 hs ,4.8,(2319),Llega mañana,en 6 cuotas de $3.718,False,https://http2.mlstatic.com/D_Q_NP_2X_855039-MLA82920173813_032025-AB.webp,https://www.mercadolibre.com.ar/alfajor-rasta-chocolate-negro-caja-x-18un/p/MLA40823005?pdp_filters=item_id%3AMLA1910666076#polycard_client=offers&wid=MLA1910666076&sid=offers&deal_print_id=13b99736-6e66-4f6f-85e9-54a9e2d493b8&tracking_id=a065554b-334e-4eaf-921c-104cba3e8678,24999.0,16250.0,35,4.8,2319
Aspiradora Robot Midow Wifi Smart Trapeador 3 Modos Limpieza Base Recarga Automatica,164.876,140.361,14% OFF,MIDOW,Por TIENDA COLLINS ,4.4,(156),Llega gratis mañana,en 6 cuotas de $32.121,False,https://http2.mlstatic.com/D_Q_NP_2X_817148-MLA83475843230_042025-AB.webp,https://www.mercadolibre.com.ar/aspiradora-robot-midow-wifi-smart-trapeador-3-modos-limpieza-base-recarga-automatica/p/MLA48378491?pdp_filters=item_id%3AMLA1489300393#polycard_client=offers&wid=MLA1489300393&sid=offers&deal_print_id=13b99736-6e66-4f6f-85e9-54a9e2d493b8&tracking_id=a065554b-334e-4eaf-921c-104cba3e8678,164876.0,140361.0,14,4.4,156
Borcego Bota Hombre Casual Urbana Cordones Air 1881,59.999,53.999,10% OFF,AIRNESS,Por Mega Calzados ,4.7,(358),Llega gratis mañana,en 6 cuotas de $12.357,False,https://http2.mlstatic.com/D_Q_NP_2X_686564-MLA76033842229_042024-AB.webp,https://articulo.mercadolibre.com.ar/MLA-1753357052-borcego-bota-hombre-casual-urbana-cordones-air-1881-_JM#polycard_client=offers&deal_print_id=13b99736-6e66-4f6f-85e9-54a9e2d493b8&tracking_id=a065554b-334e-4eaf-921c-104cba3e8678,59999.0,53999.0,10,4.7,358
